investigation_type,event_date,country,injury_severity,aircraft_damage,make,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_uninjured,weather_condition,month,year,survival_type,total_injured,state
Accident,1993-07-20,United States,Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,1.0,0.0,VMC,7,1993,Fatal,0.0,PAINTSVILLE
Accident,1993-07-20,United States,Non-Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Unknown,0.0,0.0,VMC,7,1993,Non-Fatal,5.0,DENALI NAT'L PK
Accident,1993-07-20,United States,Non-Fatal,Substantial,AVIAT,No,1.0,reciprocating,Personal,0.0,1.0,VMC,7,1993,Non-Fatal,0.0,SELMA
Accident,1993-07-20,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,2.0,VMC,7,1993,Non-Fatal,0.0,POPLAR BRANCH
Accident,1993-07-21,United States,Fatal,Destroyed,PIPER,No,1.0,reciprocating,Personal,4.0,0.0,IMC,7,1993,Fatal,0.0,MORRISTON
Accident,1993-07-21,United States,Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,1.0,0.0,VMC,7,1993,Fatal,0.0,BOYCEVILLE
Accident,1993-07-21,United States,Non-Fatal,Destroyed,BEATTY,Yes,1.0,reciprocating,Personal,0.0,0.0,VMC,7,1993,Non-Fatal,1.0,CAPE MAY
Accident,1993-07-21,United States,Non-Fatal,Substantial,BELL,No,0.0,unknown,Public Aircraft,0.0,2.0,VMC,7,1993,Non-Fatal,0.0,ORLANDO
Accident,1993-07-21,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,7,1993,Non-Fatal,0.0,IRONWOOD
Accident,1993-07-21,United States,Non-Fatal,Substantial,BELL,No,1.0,reciprocating,Aerial Application,0.0,1.0,VMC,7,1993,Non-Fatal,0.0,ELDERON
Accident,1993-07-21,United States,Non-Fatal,Substantial,AERO COMMANDER,No,1.0,reciprocating,Personal,0.0,0.0,VMC,7,1993,Non-Fatal,2.0,BROADWAY
Accident,1993-07-21,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,0.0,VMC,7,1993,Non-Fatal,1.0,PORT ALSWORTH
Accident,1993-07-22,United States,Fatal,Destroyed,CESSNA,No,2.0,reciprocating,Personal,4.0,0.0,IMC,7,1993,Fatal,0.0,NORTON
Accident,1993-07-22,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,IMC,7,1993,Non-Fatal,0.0,VERO BEACH
Accident,1993-07-22,United States,Non-Fatal,Substantial,CURRY,Yes,1.0,reciprocating,Personal,0.0,0.0,VMC,7,1993,Non-Fatal,1.0,BISBEE
Accident,1993-07-22,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,7,1993,Non-Fatal,0.0,HANFORD
Accident,1993-07-22,United States,Non-Fatal,Substantial,AIR TRACTOR,No,1.0,reciprocating,Aerial Application,0.0,1.0,VMC,7,1993,Non-Fatal,0.0,GARNER
Accident,1993-07-22,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,7,1993,Non-Fatal,0.0,FULTON
Accident,1993-07-22,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,7,1993,Non-Fatal,0.0,FOWLERVILLE
Accident,1993-07-22,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,7,1993,Non-Fatal,0.0,HOWELL
Accident,1993-07-23,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,2.0,0.0,VMC,7,1993,Fatal,0.0,BLYTHE
Accident,1993-07-23,United States,Non-Fatal,Substantial,HUGHES,No,1.0,turbo shaft,Unknown,0.0,2.0,VMC,7,1993,Non-Fatal,0.0,CORDOVA
Accident,1993-07-23,United States,Non-Fatal,Substantial,BUCKER FLUGZEUGBAU,No,1.0,reciprocating,Personal,0.0,1.0,VMC,7,1993,Non-Fatal,0.0,ARLINGTON
Accident,1993-07-23,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,7,1993,Non-Fatal,4.0,TROUTDALE
Accident,1993-07-23,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,4.0,VMC,7,1993,Non-Fatal,0.0,FLUSHING
Accident,1993-07-23,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,7,1993,Non-Fatal,4.0,LONG GROVE
Accident,1993-07-23,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,VMC,7,1993,Non-Fatal,0.0,BELMAR
Accident,1993-07-23,United States,Non-Fatal,Substantial,GRUMMAN,No,1.0,reciprocating,Aerial Application,0.0,1.0,VMC,7,1993,Non-Fatal,0.0,ATMORE
Accident,1993-07-24,United States,Fatal,Destroyed,ROBINSON,No,1.0,reciprocating,Personal,2.0,0.0,VMC,7,1993,Fatal,0.0,WARSAW
Accident,1993-07-24,United States,Non-Fatal,Unknown,BALLOON WORKS,No,0.0,unknown,Unknown,0.0,2.0,VMC,7,1993,Non-Fatal,1.0,COLORADO SPRGS
Accident,1993-07-24,United States,Non-Fatal,Destroyed,LET,No,0.0,unknown,Personal,0.0,0.0,VMC,7,1993,Non-Fatal,2.0,DURANGO
Incident,1993-07-24,United States,Fatal,Minor,CANADAIR,No,2.0,turbo fan,Unknown,0.0,21.0,VMC,7,1993,Fatal,0.0,DANVILLE
Accident,1993-07-24,United States,Fatal,Destroyed,STOECKLER,Yes,1.0,reciprocating,Personal,1.0,0.0,VMC,7,1993,Fatal,1.0,LAKE DELTON
Accident,1993-07-24,United States,Fatal,Destroyed,KROWELL,Yes,1.0,reciprocating,Unknown,2.0,0.0,VMC,7,1993,Fatal,0.0,LEBANON
Accident,1993-07-24,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Unknown,0.0,4.0,VMC,7,1993,Non-Fatal,0.0,EGEGIK
Accident,1993-07-24,United States,Non-Fatal,Substantial,CESSNA,No,2.0,reciprocating,Personal,0.0,0.0,VMC,7,1993,Non-Fatal,2.0,JEROME
Accident,1993-07-24,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,7,1993,Non-Fatal,0.0,ST. AUGUSTINE
Accident,1993-07-24,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,7,1993,Non-Fatal,0.0,SALINAS
Accident,1993-07-24,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Other Work Use,0.0,4.0,VMC,7,1993,Non-Fatal,0.0,VACAVILLE
Accident,1993-07-24,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,7,1993,Non-Fatal,0.0,COOKSON
Accident,1993-07-24,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,7,1993,Non-Fatal,0.0,PURCELL
Accident,1993-07-24,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,7,1993,Non-Fatal,0.0,BRIDGMAN
Accident,1993-07-24,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,3.0,VMC,7,1993,Non-Fatal,0.0,SPARTA
Accident,1993-07-24,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,4.0,VMC,7,1993,Non-Fatal,1.0,PITTSFIELD
Accident,1993-07-24,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,4.0,VMC,7,1993,Non-Fatal,1.0,PITTSFIELD
Accident,1993-07-24,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,IMC,7,1993,Non-Fatal,1.0,PELION
Accident,1993-07-25,United States,Non-Fatal,Minor,BOEING,No,4.0,turbo fan,Unknown,0.0,193.0,VMC,7,1993,Non-Fatal,0.0,JAMAICA
Accident,1993-07-25,United States,Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,3.0,0.0,VMC,7,1993,Fatal,1.0,ST PETERSBURG
Accident,1993-07-25,United States,Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,3.0,0.0,VMC,7,1993,Fatal,0.0,BAKER
Accident,1993-07-25,United States,Fatal,Destroyed,CESSNA,No,2.0,reciprocating,Personal,6.0,0.0,VMC,7,1993,Fatal,0.0,LANCASTER
Accident,1993-07-25,United States,Fatal,Destroyed,MONG SPORT,Yes,1.0,reciprocating,Personal,2.0,0.0,VMC,7,1993,Fatal,0.0,GOSHEN
Accident,1993-07-25,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,2.0,0.0,VMC,7,1993,Fatal,0.0,GOSHEN
Accident,1993-07-25,United States,Non-Fatal,Unknown,TAYLORCRAFT,No,1.0,reciprocating,Personal,0.0,1.0,VMC,7,1993,Non-Fatal,1.0,SUNAPPEE
Accident,1993-07-25,United States,Fatal,Destroyed,PIPER,No,1.0,reciprocating,Unknown,1.0,0.0,VMC,7,1993,Fatal,0.0,CLEARFIELD
Accident,1993-07-25,United States,Non-Fatal,Destroyed,GRUMMAN,No,1.0,reciprocating,Aerial Application,0.0,1.0,VMC,7,1993,Non-Fatal,0.0,ASHFORD
Accident,1993-07-25,United States,Non-Fatal,Substantial,AEROSPATIALE,No,2.0,turbo prop,Unknown,0.0,193.0,VMC,7,1993,Non-Fatal,0.0,JAMAICA
Accident,1993-07-25,United States,Non-Fatal,Substantial,MAXAIR,Yes,1.0,reciprocating,Instructional,0.0,0.0,VMC,7,1993,Non-Fatal,2.0,WIMAUMA
Accident,1993-07-25,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,7,1993,Non-Fatal,1.0,OCEANO
Accident,1993-07-25,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,4.0,VMC,7,1993,Non-Fatal,0.0,COLUMBUS
Accident,1993-07-25,United States,Non-Fatal,Substantial,BEECH,No,2.0,reciprocating,Business,0.0,0.0,VMC,7,1993,Non-Fatal,1.0,KODIAK
Accident,1993-07-26,United States,Fatal,Destroyed,CANADAIR,No,2.0,turbo fan,Flight Test,3.0,0.0,VMC,7,1993,Fatal,0.0,BYERS
Accident,1993-07-26,United States,Non-Fatal,Destroyed,PIPER,No,1.0,reciprocating,Personal,0.0,2.0,VMC,7,1993,Non-Fatal,0.0,WEST PLAINS
Accident,1993-07-26,United States,Non-Fatal,Substantial,BELL,No,1.0,turbo shaft,Business,0.0,3.0,VMC,7,1993,Non-Fatal,0.0,LAKE POWELL
Accident,1993-07-26,United States,Non-Fatal,Substantial,BELLANCA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,7,1993,Non-Fatal,2.0,COLUMBUS
Accident,1993-07-26,United States,Non-Fatal,Substantial,FERDON,Yes,1.0,reciprocating,Personal,0.0,0.0,VMC,7,1993,Non-Fatal,2.0,ASH FORK
Accident,1993-07-26,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Personal,0.0,0.0,VMC,7,1993,Non-Fatal,3.0,BIRMINGHAM
Accident,1993-07-27,United States,Non-Fatal,Destroyed,PIPER,No,1.0,reciprocating,Personal,0.0,0.0,VMC,7,1993,Non-Fatal,2.0,MEEKER
Accident,1993-07-27,United States,Non-Fatal,Destroyed,AERO COMMANDER,No,1.0,reciprocating,Personal,0.0,2.0,VMC,7,1993,Non-Fatal,0.0,WRAY
Accident,1993-07-27,United States,Fatal,Destroyed,GLOBE,No,1.0,reciprocating,Personal,1.0,0.0,VMC,7,1993,Fatal,1.0,DURANGO
